,app_id,app_name,review_text,review_score,review_votes
4727,10,Counter-Strike,"NONONONONONONONOONNONOONO  WTF HAPPENS? I buy the game and i just try to play it.  List of servers: '[FREE VIP]' 20/32 users in ALL servers. When i enter the message of the day never gets out when i press 'OK'. Server disconnect and automatic send me to another server. JUST FEW servers works fine, and not so much fine.  CSS Location Folder: God.. i was searching the problem about that ↑↑↑ and i just found a note block just says.. 'Have a nice huge d*ck up your as*!' and another folder with insult too.  WTF Valve? i gave the game to a friend to check if was just MY error but no. He also get the same '''error''' than me.  Maybe the first things i saw was just an error.. but founding a folder that was insulting me? I dont think so Valve, i can report this '''''error'''' but i didn't.  I buy this game just for enjoy my old times.. So i prefer download it pirate.  PS: I never touch any file or change something. Again, idk how Valve can do this and i don't think was a 'hacker'.  ",-1,1
4728,10,Counter-Strike,I like it but its too hard............,-1,0
4729,10,Counter-Strike,with W10AU game not starting anymore,-1,1
4730,10,Counter-Strike,No Gmod textures 0/10 get CS Source instead,-1,0
4731,10,Counter-Strike,dosent work and i want refund it  ,-1,0
4732,10,Counter-Strike,"People say its a classic, Classic is the mod for half-life.",-1,1
4733,10,Counter-Strike,the good old days lol,-1,0
4734,10,Counter-Strike,full of mexicans. not trying to be racist but i dont understand anything they say.,-1,0
4735,10,Counter-Strike,- Bad recoil controll - Grenade can kill you trough wall - Stupid wallbangs - Lots of cheaters - Viruses ,-1,1
4736,10,Counter-Strike,),-1,0
4737,10,Counter-Strike,tatical shield is op 10/10 would destroy people again 11/10,1,0
4738,10,Counter-Strike,"-rep bad graphics, not as good as CSGO",-1,1
4739,10,Counter-Strike,  this game dosen't work for black people,-1,1
4740,10,Counter-Strike,This is honestly one of the worst games I have ever played.,-1,0
4741,10,Counter-Strike,"Horrible, just horrible. Everyone gives this good reviews based on nostalgia. I saw all the good reviews and thought I should try it out. Upon opening the game, was a cringy menu. I fiddle with the settings, and theres no damn graphics options! I put the crosshair on small.(Definitely not small) So, I go to servers and all the servers have horrible maps. Plus, closest servers had 0 players. I click on a Dust 2 server with 10 players. When it loads up, nobody speaks ♥♥♥♥ing english. The buy menu controls were so ♥♥♥♥ed up I couldnt buy a gun. So, I stuck with the pistol. I go through the middle, and all the players look the same! You cant even tell who's who. Literally, the ♥♥♥♥ing same. So I die instantly because i couldn't even tell it was an enemy. ♥♥♥♥♥♥♥t. I finally managed to buy a gun in the ♥♥♥♥ed up menu. I find someone, spray at em', and surprisingly it was enemy. My gun starts shooting in the ♥♥♥♥ing sky, recoil over 9000, and I was burst firing! Absolute ♥♥♥♥♥♥♥t. Another HORRIBLE thing about this game, its graphics and audio! It just doesnt meet todays standards. I think I might have to bleach my eyes after glancing at this game. Its horrible. I only played the game for under 10 minutes and I already want to kill my self. Trust me, save your money. If you loved this game as a kid, I dont care get it. But if youre looking for a good FPS, to TODAYS standards, dont get this garbarge! Save your ten dollars and use it to get your ♥♥♥♥ sucked by the girl down the street. So, simplest way possible.  Graphics 1  Audio 1  Community 2  Experience 1  Controls 2  Gameplay 2  Overall Game 1.6 (Haha, Counterstrike 1.6)",-1,0
4742,10,Counter-Strike,DONT EVER BUY IT  CONTROLS ARE ♥♥♥♥ED UP TO THE ABSOLUTE MAX  WHEN I PRESS SOMETHING IT CONECTS ME TO ANOTHER SERVER THIS GAME USE TO BE GOOD,-1,1
4743,10,Counter-Strike,"its its ew... too many hackers, communitys all about the bass, outdated graphics, hard to play,",-1,0
4744,10,Counter-Strike,"You had only one job, valve, and you decided to remove bots.",-1,0
4745,10,Counter-Strike,It keeps kicking me for no reason :(,-1,0
4746,10,Counter-Strike,This game run like an asthmatic ♥♥♥♥  http://forums.steampowered.com/forums/showthread.php?t=781721 ,-1,0
4747,10,Counter-Strike,Cheaters Heaven ! x.x,-1,0
4748,10,Counter-Strike,Help! I cant aim with my mouse ! What can i do?,-1,1
4749,10,Counter-Strike,I keep hearing that CSGO is a good game but this is way outdated. How is this a new game?,-1,1
4750,10,Counter-Strike,can i get my money back plsae,-1,1
4751,10,Counter-Strike,You can't be globally offensive in this game...,-1,1
4752,10,Counter-Strike,the best fps game ever,-1,1
4753,10,Counter-Strike,"Best FPS Game ever. played it for 13 years &amp; still playing it, this game is just epic.",1,0
4754,10,Counter-Strike,10 years of experiances. Still can't get a kill with the AWP....,1,0
4755,10,Counter-Strike,battle of psychics,1,0
4756,10,Counter-Strike,"I get disconnected from a server whenever I join one, and sometimes I get sent to a completely random server. The game is unplayable",-1,0
4757,10,Counter-Strike,"Always hated Counter-Strike, got it as I got Half Life 1.",-1,0
4758,10,Counter-Strike,Stupid minecraft ♥♥♥♥ doesnt work on laptops. Poor FPS,-1,0
4759,10,Counter-Strike,game of year!  date: 03/05/2016 (russia),-1,1
4760,10,Counter-Strike,Full hacks everywheres ..,-1,1
4761,10,Counter-Strike,This game makes poop come out my peehole.,-1,1
4762,10,Counter-Strike,cs go clone bad game,-1,1
4763,10,Counter-Strike,"  This is just a s.hitty unrealistic version of Call of Duty! Don't buy this c.rappy knock off, it looks like a f.ucking Iphone game.",-1,1
4764,10,Counter-Strike,First please read the review because there are a lot of fanboys who downvote all negative ones just because you want me to think perfectly of this game!  Well first of all i wanna say i dont have much to say other than this game is amazing i have played it my entire life but not the steam version a pirated version and please dont hate me for that but the most stable version of this game is pirate version wanna know the reasons why? ok fine here they are: 1.CL_flushentitypacket error which is extremely annoying given the fact that it will lagg you out and it cant be fixed because most of the servers are against the fix and usually that fix doesnt even work. While that error occurs on pirated version too it occurs really rarely while on steam version it doesnt stop the whole damn game and it is either the server that will kick you for using that fix or VAC that will kick you if you are lucky and ban you and you arent even using the third party software!!! its a console FLIPPING COMMAND!!! 2.There are a ton of servers that have a virus that will rebind all of your keys to join their server once you join the server for the first time and honestly i dont know how will this benefit either the owner of the server or you because you cant even play the server normally you will just reconnect all over again when you try to do something and in all honesty if you do such thing on your server ♥♥♥♥ you and i hope you get cancer. But you might be thinking how is this connected to not buying this game? well simple and i have 2 reasons for that. First reason is that why do you want to spend money on a game that has this type of issue and second of all the reason why this is a biggie is that in pirated version of the game you can change your binds and it will all save but unlike the steam version the 'Synchronizing feature' will save stuff but if you change the binds it will come back because people who use this exploit can work their way around it and trust me you will encounter a lot of servers like that. But trust me i dont hate this game in fact this is the game that got me into pc gaming back in 2004 but is it worth it buying a game that doesnt benefit you in any way as a legal version? of course not but its not me thinking that this game is ♥♥♥♥ in fact its evolutionary its perfect and i have spent 1000+ hours outside of steam version and i gotta say i have been getting a lot less errors and a lot less ♥♥♥♥♥♥♥t messages from vac for me trying to fix this error and a lot less problems than i had with the LEGAL VERSION THAT SHOULD BE MORE OF A QUALITY THAN THE ILLEGAL VERSION!. And im not promoting piracy in fact i think its lame but this is the game that should be pirated because it doesnt offer anything good in legal version in fact it downgrades a lot but when there are 50000 people that are hidden off your charts of cs 1.6 just because they wanna play normally and pirate the game there is something seriously wrong with the legal version and i really dont recommend buying this its the same as the pirated version but with more game breaking stuff! ,-1,1
